,Europeana_proxy,External_URI,Wikidata_URI
13,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054028000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
14,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054028000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
15,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054028000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
16,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054176000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
17,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054237000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
18,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054237000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
19,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054237000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
20,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054239000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
21,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054239000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
22,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054239000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
23,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054319000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
24,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054328000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
25,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054328000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
26,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054328000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
27,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054478000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
28,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054486000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
29,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000054655000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
30,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055064000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
31,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055070000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
32,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055179000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
33,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055179000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
34,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055179000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
35,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055180000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
36,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055180000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
37,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055180000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
38,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055185000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
39,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055185000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
40,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055185000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
41,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055351000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
42,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055626000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
43,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055626000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
44,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055626000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
45,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055637000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
46,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055656000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
47,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055658000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
48,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055719000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
49,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055727000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
50,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055749000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
51,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055749000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
52,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055749000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
53,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055750000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
54,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055750000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
55,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055750000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
56,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055762000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
57,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055770000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
58,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055772000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
59,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055961000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
60,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000055964000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
61,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056015000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
62,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056024000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
63,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056028000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
64,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056053000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
65,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056079000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
66,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056082000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
67,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056086000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
68,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056148000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
69,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056148000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
70,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056148000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
71,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056241000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
72,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056241000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
73,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056241000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
74,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056247000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
75,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056281000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
76,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056281000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
77,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056281000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
78,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056282000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
79,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056282000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
80,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056282000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
81,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056284000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
82,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056284000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
83,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056284000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
84,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056307000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
85,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056346000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
86,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056346000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
87,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056346000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
88,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056356000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
89,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056688000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
90,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000056913000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
91,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057126000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
92,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057126000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
93,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057126000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
94,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057184000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
95,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057234000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
96,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057234000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
97,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057234000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
98,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057259000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
99,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057273000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
100,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057285000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
101,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057355000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
102,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000057764000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
103,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058349000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
104,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058465000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
105,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058465000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
106,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058465000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
107,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058469000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
108,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058474000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
109,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058474000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
110,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058474000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
111,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058533000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
112,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058537000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
113,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058552000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
114,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058631000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
115,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058648000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
116,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058673000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
117,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058825000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
118,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058827000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
119,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058835000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
120,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058903000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
121,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058938000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
122,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058991000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
123,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000058993000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
124,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059097000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
125,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059125000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
126,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059130000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
127,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059138000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
128,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059138000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
129,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059138000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
130,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059204000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
131,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059255000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
132,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059278000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
133,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059284000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
134,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059284000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
135,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059284000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
136,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059287000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
137,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059287000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
138,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059287000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
139,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059289000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
140,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059289000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
141,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059289000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
142,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059402000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
143,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000059698000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
144,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060702000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
145,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060702000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
146,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060702000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
147,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060886000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
148,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060886000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
149,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060886000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
150,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060913000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
151,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060916000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
152,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060916000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
153,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060916000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
154,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060917000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
155,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060921000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
156,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000060991000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
157,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000061048000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
158,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000061109000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
159,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000061216000000,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
160,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000061487000100,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
161,http://data.europeana.eu/proxy/europeana/2059218/data_sounds_IT_DDS0000061489000200,http://dbpedia.org/resource/Giuseppe_Verdi,http://wikidata.org/entity/Q7317
